Year,Rank,Gold
-0.29025337080869434,0.5776638493479477,0
-0.40753075980174014,-1.3398225305716869,45
-0.40753075980174014,-1.2941680929545527,29
-0.40753075980174014,-1.2485136553374185,11
-0.40753075980174014,-1.2028592177202844,10
-0.40753075980174014,-1.1572047801031502,9
-0.40753075980174014,-1.111550342486016,7
-0.40753075980174014,-1.065895904868882,7
-0.40753075980174014,-1.020241467251748,5
-0.40753075980174014,-0.9745870296346136,5
-0.40753075980174014,-0.9289325920174795,5
-0.40753075980174014,-0.8832781544003454,5
-0.40753075980174014,-0.8376237167832112,4
-0.40753075980174014,-0.7919692791660771,3
-0.40753075980174014,-0.7463148415489429,3
-0.40753075980174014,-0.7006604039318087,3
-0.40753075980174014,-0.6550059663146746,3
-0.40753075980174014,-0.6093515286975404,3
-0.40753075980174014,-0.5636970910804062,2
-0.40753075980174014,-0.518042653463272,2
-0.40753075980174014,-0.47238821584613794,2
-0.40753075980174014,-0.42673377822900377,2
-0.40753075980174014,-0.3810793406118696,1
-0.40753075980174014,-0.3354249029947355,1
-0.40753075980174014,-0.2897704653776013,1
-0.40753075980174014,-0.24411602776046715,1
-0.40753075980174014,-0.24411602776046715,1
-0.40753075980174014,-0.15280715252619884,1
-0.40753075980174014,-0.10715271490906468,1
-0.40753075980174014,-0.06149827729193052,1
-0.40753075980174014,-0.06149827729193052,1
-0.40753075980174014,0.029810597942337796,0
-0.40753075980174014,0.07546503555947195,0
-0.40753075980174014,0.12111947317660611,0
-0.40753075980174014,0.16677391079374027,0
-0.40753075980174014,0.21242834841087443,0
-0.40753075980174014,0.2580827860280086,0
-0.40753075980174014,0.2580827860280086,0
-0.40753075980174014,0.2580827860280086,0
-0.40753075980174014,0.39504609887941106,0
-0.40753075980174014,0.39504609887941106,0
-0.40753075980174014,0.4863549741136794,0
-0.40753075980174014,0.5320094117308135,0
-0.40753075980174014,0.5320094117308135,0
-0.40753075980174014,0.5320094117308135,0
-0.524808148794786,-1.3398225305716869,36
-0.524808148794786,-1.2941680929545527,30
-0.524808148794786,-1.2485136553374185,16
-0.524808148794786,-1.2028592177202844,10
-0.524808148794786,-1.1572047801031502,10
-0.524808148794786,-1.111550342486016,10
-0.524808148794786,-1.065895904868882,7
-0.524808148794786,-1.020241467251748,6
-0.524808148794786,-0.9745870296346136,5
-0.524808148794786,-0.9289325920174795,4
-0.524808148794786,-0.8832781544003454,3
-0.524808148794786,-0.8376237167832112,3
-0.524808148794786,-0.8376237167832112,3
-0.524808148794786,-0.7463148415489429,2
-0.524808148794786,-0.7006604039318087,2
-0.524808148794786,-0.6550059663146746,2
-0.524808148794786,-0.6093515286975404,2
-0.524808148794786,-0.5636970910804062,2
-0.524808148794786,-0.518042653463272,2
-0.524808148794786,-0.47238821584613794,2
-0.524808148794786,-0.42673377822900377,1
-0.524808148794786,-0.3810793406118696,1
-0.524808148794786,-0.3810793406118696,1
-0.524808148794786,-0.2897704653776013,1
-0.524808148794786,-0.2897704653776013,1
-0.524808148794786,-0.2897704653776013,1
-0.524808148794786,-0.15280715252619884,0
-0.524808148794786,-0.10715271490906468,0
-0.524808148794786,-0.06149827729193052,0
-0.524808148794786,-0.015843839674796363,0
-0.524808148794786,-0.015843839674796363,0
-0.524808148794786,-0.015843839674796363,0
-0.524808148794786,-0.015843839674796363,0
-0.524808148794786,0.16677391079374027,0
-0.524808148794786,0.21242834841087443,0
-0.524808148794786,0.21242834841087443,0
-0.524808148794786,0.21242834841087443,0
-0.524808148794786,0.21242834841087443,0
-0.524808148794786,0.21242834841087443,0
-0.524808148794786,0.21242834841087443,0
-0.524808148794786,0.21242834841087443,0
-0.6420855377878317,-1.3398225305716869,43
-0.6420855377878317,-1.2941680929545527,34
-0.6420855377878317,-1.2485136553374185,13
-0.6420855377878317,-1.2028592177202844,12
-0.6420855377878317,-1.1572047801031502,8
-0.6420855377878317,-1.111550342486016,7
-0.6420855377878317,-1.065895904868882,6
-0.6420855377878317,-1.020241467251748,4
-0.6420855377878317,-0.9745870296346136,4
-0.6420855377878317,-0.9289325920174795,3
-0.6420855377878317,-0.8832781544003454,3
-0.6420855377878317,-0.8376237167832112,2
-0.6420855377878317,-0.7919692791660771,2
-0.6420855377878317,-0.7463148415489429,2
-0.6420855377878317,-0.7006604039318087,1
-0.6420855377878317,-0.6550059663146746,1
-0.6420855377878317,-0.6093515286975404,1
-0.6420855377878317,-0.5636970910804062,1
-0.6420855377878317,-0.5636970910804062,1
-0.6420855377878317,-0.47238821584613794,1
-0.6420855377878317,-0.42673377822900377,1
-0.6420855377878317,-0.42673377822900377,1
-0.6420855377878317,-0.42673377822900377,1
-0.6420855377878317,-0.2897704653776013,0
-0.6420855377878317,-0.24411602776046715,0
-0.6420855377878317,-0.198461590143333,0
-0.6420855377878317,-0.15280715252619884,0
-0.6420855377878317,-0.10715271490906468,0
-0.6420855377878317,-0.10715271490906468,0
-0.6420855377878317,-0.015843839674796363,0
-0.6420855377878317,-0.015843839674796363,0
-0.6420855377878317,0.07546503555947195,0
-0.6420855377878317,0.07546503555947195,0
-0.6420855377878317,0.07546503555947195,0
-0.6420855377878317,0.07546503555947195,0
-0.6420855377878317,0.07546503555947195,0
-0.6420855377878317,0.07546503555947195,0
-0.6420855377878317,0.07546503555947195,0
-0.6420855377878317,0.39504609887941106,0
-0.6420855377878317,0.39504609887941106,0
-0.6420855377878317,0.4863549741136794,0
-0.6420855377878317,0.4863549741136794,0
-0.6420855377878317,0.4863549741136794,0
-0.6420855377878317,0.4863549741136794,0
-0.7593629267808776,-1.3398225305716869,37
-0.7593629267808776,-1.2941680929545527,32
-0.7593629267808776,-1.2485136553374185,13
-0.7593629267808776,-1.2028592177202844,9
-0.7593629267808776,-1.1572047801031502,8
-0.7593629267808776,-1.111550342486016,8
-0.7593629267808776,-1.065895904868882,6
-0.7593629267808776,-1.020241467251748,6
-0.7593629267808776,-0.9745870296346136,5
-0.7593629267808776,-0.9289325920174795,4
-0.7593629267808776,-0.8832781544003454,4
-0.7593629267808776,-0.8376237167832112,3
-0.7593629267808776,-0.7919692791660771,3
-0.7593629267808776,-0.7463148415489429,2
-0.7593629267808776,-0.7006604039318087,2
-0.7593629267808776,-0.6550059663146746,2
-0.7593629267808776,-0.6093515286975404,1
-0.7593629267808776,-0.5636970910804062,1
-0.7593629267808776,-0.518042653463272,1
-0.7593629267808776,-0.47238821584613794,1
-0.7593629267808776,-0.42673377822900377,1
-0.7593629267808776,-0.3810793406118696,1
-0.7593629267808776,-0.3354249029947355,1
-0.7593629267808776,-0.2897704653776013,1
-0.7593629267808776,-0.2897704653776013,1
-0.7593629267808776,-0.198461590143333,0
-0.7593629267808776,-0.15280715252619884,0
-0.7593629267808776,-0.10715271490906468,0
-0.7593629267808776,-0.06149827729193052,0
-0.7593629267808776,-0.06149827729193052,0
-0.7593629267808776,0.029810597942337796,0
-0.7593629267808776,0.029810597942337796,0
-0.7593629267808776,0.12111947317660611,0
-0.7593629267808776,0.16677391079374027,0
-0.7593629267808776,0.21242834841087443,0
-0.7593629267808776,0.21242834841087443,0
-0.7593629267808776,0.21242834841087443,0
-0.7593629267808776,0.21242834841087443,0
-0.8766403157739234,-1.3398225305716869,40
-0.8766403157739234,-1.2941680929545527,22
-0.8766403157739234,-1.2485136553374185,16
-0.8766403157739234,-1.2028592177202844,12
-0.8766403157739234,-1.1572047801031502,8
-0.8766403157739234,-1.111550342486016,7
-0.8766403157739234,-1.065895904868882,6
-0.8766403157739234,-1.020241467251748,6
-0.8766403157739234,-0.9745870296346136,6
-0.8766403157739234,-0.9289325920174795,3
-0.8766403157739234,-0.8832781544003454,2
-0.8766403157739234,-0.8376237167832112,2
-0.8766403157739234,-0.7919692791660771,2
-0.8766403157739234,-0.7463148415489429,2
-0.8766403157739234,-0.7006604039318087,2
-0.8766403157739234,-0.6550059663146746,2
-0.8766403157739234,-0.6093515286975404,1
-0.8766403157739234,-0.5636970910804062,1
-0.8766403157739234,-0.518042653463272,1
-0.8766403157739234,-0.47238821584613794,1
-0.8766403157739234,-0.42673377822900377,1
-0.8766403157739234,-0.42673377822900377,1
-0.8766403157739234,-0.3354249029947355,1
-0.8766403157739234,-0.2897704653776013,1
-0.8766403157739234,-0.2897704653776013,1
-0.8766403157739234,-0.198461590143333,1
-0.8766403157739234,-0.15280715252619884,1
-0.8766403157739234,-0.10715271490906468,0
-0.8766403157739234,-0.06149827729193052,0
-0.8766403157739234,-0.015843839674796363,0
-0.8766403157739234,0.029810597942337796,0
-0.8766403157739234,0.07546503555947195,0
-0.8766403157739234,0.07546503555947195,0
-0.8766403157739234,0.16677391079374027,0
-0.8766403157739234,0.16677391079374027,0
-0.8766403157739234,0.16677391079374027,0
-0.8766403157739234,0.3037372236451427,0
-0.8766403157739234,0.3037372236451427,0
-0.8766403157739234,0.3037372236451427,0
-0.8766403157739234,0.4407005364965452,0
-0.8766403157739234,0.4407005364965452,0
-0.8766403157739234,0.4407005364965452,0
-0.8766403157739234,0.4407005364965452,0
-0.9939177047669693,-1.3398225305716869,38
-0.9939177047669693,-1.2941680929545527,17
-0.9939177047669693,-1.2485136553374185,11
-0.9939177047669693,-1.2028592177202844,10
-0.9939177047669693,-1.1572047801031502,10
-0.9939177047669693,-1.111550342486016,9
-0.9939177047669693,-1.065895904868882,6
-0.9939177047669693,-1.020241467251748,6
-0.9939177047669693,-0.9745870296346136,5
-0.9939177047669693,-0.9289325920174795,5
-0.9939177047669693,-0.8832781544003454,5
-0.9939177047669693,-0.8376237167832112,4
-0.9939177047669693,-0.7919692791660771,3
-0.9939177047669693,-0.7463148415489429,2
-0.9939177047669693,-0.7006604039318087,2
-0.9939177047669693,-0.6550059663146746,2
-0.9939177047669693,-0.6093515286975404,2
-0.9939177047669693,-0.5636970910804062,2
-0.9939177047669693,-0.518042653463272,1
-0.9939177047669693,-0.47238821584613794,1
-0.9939177047669693,-0.42673377822900377,1
-0.9939177047669693,-0.3810793406118696,1
-0.9939177047669693,-0.3354249029947355,1
-0.9939177047669693,-0.3354249029947355,1
-0.9939177047669693,-0.24411602776046715,0
-0.9939177047669693,-0.198461590143333,0
-0.9939177047669693,-0.15280715252619884,0
-0.9939177047669693,-0.15280715252619884,0
-0.9939177047669693,-0.06149827729193052,0
-0.9939177047669693,-0.06149827729193052,0
-0.9939177047669693,-0.06149827729193052,0
-0.9939177047669693,-0.06149827729193052,0
-0.9939177047669693,0.12111947317660611,0
-0.9939177047669693,0.12111947317660611,0
-0.9939177047669693,0.21242834841087443,0
-0.9939177047669693,0.21242834841087443,0
-0.9939177047669693,0.21242834841087443,0
-0.9939177047669693,0.21242834841087443,0
-1.3457498717461067,-1.3398225305716869,38
-1.3457498717461067,-1.2941680929545527,24
-1.3457498717461067,-1.2485136553374185,10
-1.3457498717461067,-1.2028592177202844,9
-1.3457498717461067,-1.1572047801031502,8
-1.3457498717461067,-1.111550342486016,7
-1.3457498717461067,-1.065895904868882,6
-1.3457498717461067,-1.020241467251748,6
-1.3457498717461067,-0.9745870296346136,6
-1.3457498717461067,-0.9289325920174795,5
-1.3457498717461067,-0.8832781544003454,4
-1.3457498717461067,-0.8376237167832112,4
-1.3457498717461067,-0.7919692791660771,3
-1.3457498717461067,-0.7463148415489429,2
-1.3457498717461067,-0.7463148415489429,2
-1.3457498717461067,-0.6550059663146746,2
-1.3457498717461067,-0.6093515286975404,1
-1.3457498717461067,-0.5636970910804062,1
-1.3457498717461067,-0.518042653463272,1
-1.3457498717461067,-0.47238821584613794,1
-1.3457498717461067,-0.47238821584613794,1
-1.3457498717461067,-0.3810793406118696,0
-1.3457498717461067,-0.3354249029947355,0
-1.3457498717461067,-0.2897704653776013,0
-1.3457498717461067,-0.24411602776046715,0
-1.3457498717461067,-0.24411602776046715,0
-1.3457498717461067,-0.24411602776046715,0
-1.3457498717461067,-0.10715271490906468,0
-1.3457498717461067,-0.10715271490906468,0
-1.3457498717461067,-0.015843839674796363,0
-1.3457498717461067,-0.015843839674796363,0
-1.3457498717461067,-0.015843839674796363,0
-1.4630272607391526,-1.3398225305716869,44
-1.4630272607391526,-1.2941680929545527,12
-1.4630272607391526,-1.2485136553374185,11
-1.4630272607391526,-1.2028592177202844,10
-1.4630272607391526,-1.1572047801031502,7
-1.4630272607391526,-1.111550342486016,6
-1.4630272607391526,-1.065895904868882,5
-1.4630272607391526,-1.020241467251748,5
-1.4630272607391526,-0.9745870296346136,5
-1.4630272607391526,-0.9289325920174795,3
-1.4630272607391526,-0.8832781544003454,3
-1.4630272607391526,-0.8376237167832112,3
-1.4630272607391526,-0.7919692791660771,2
-1.4630272607391526,-0.7463148415489429,2
-1.4630272607391526,-0.7006604039318087,2
-1.4630272607391526,-0.6550059663146746,2
-1.4630272607391526,-0.6093515286975404,1
-1.4630272607391526,-0.5636970910804062,1
-1.4630272607391526,-0.518042653463272,1
-1.4630272607391526,-0.47238821584613794,0
-1.4630272607391526,-0.42673377822900377,0
-1.4630272607391526,-0.3810793406118696,0
-1.4630272607391526,-0.3810793406118696,0
-1.4630272607391526,-0.3810793406118696,0
-1.4630272607391526,-0.24411602776046715,0
-1.4630272607391526,-0.198461590143333,0
-1.4630272607391526,-0.198461590143333,0
-1.4630272607391526,-0.198461590143333,0
-1.5803046497321984,-1.3398225305716869,22
-1.5803046497321984,-1.2941680929545527,10
-1.5803046497321984,-1.2485136553374185,8
-1.5803046497321984,-1.2028592177202844,7
-1.5803046497321984,-1.1572047801031502,7
-1.5803046497321984,-1.111550342486016,7
-1.5803046497321984,-1.065895904868882,6
-1.5803046497321984,-1.020241467251748,6
-1.5803046497321984,-0.9745870296346136,4
-1.5803046497321984,-0.9289325920174795,4
-1.5803046497321984,-0.8832781544003454,3
-1.5803046497321984,-0.8376237167832112,3
-1.5803046497321984,-0.7919692791660771,3
-1.5803046497321984,-0.7463148415489429,2
-1.5803046497321984,-0.7006604039318087,2
-1.5803046497321984,-0.6550059663146746,2
-1.5803046497321984,-0.6093515286975404,2
-1.5803046497321984,-0.5636970910804062,2
-1.5803046497321984,-0.518042653463272,1
-1.5803046497321984,-0.518042653463272,1
-1.5803046497321984,-0.42673377822900377,1
-1.5803046497321984,-0.42673377822900377,1
-1.5803046497321984,-0.3354249029947355,1
-1.5803046497321984,-0.2897704653776013,1
-1.5803046497321984,-0.2897704653776013,1
-1.5803046497321984,-0.2897704653776013,1
-1.5803046497321984,-0.2897704653776013,1
-1.5803046497321984,-0.2897704653776013,1
-1.5803046497321984,-0.06149827729193052,0
-1.5803046497321984,-0.015843839674796363,0
-1.5803046497321984,-0.015843839674796363,0
-1.5803046497321984,0.07546503555947195,0
-1.5803046497321984,0.07546503555947195,0
-1.697582038725244,-1.3398225305716869,45
-1.697582038725244,-1.2941680929545527,14
-1.697582038725244,-1.2485136553374185,13
-1.697582038725244,-1.2028592177202844,9
-1.697582038725244,-1.1572047801031502,8
-1.697582038725244,-1.111550342486016,7
-1.697582038725244,-1.065895904868882,5
-1.697582038725244,-1.020241467251748,4
-1.697582038725244,-0.9745870296346136,4
-1.697582038725244,-0.9289325920174795,3
-1.697582038725244,-0.8832781544003454,3
-1.697582038725244,-0.8376237167832112,2
-1.697582038725244,-0.7919692791660771,2
-1.697582038725244,-0.7463148415489429,2
-1.697582038725244,-0.7006604039318087,1
-1.697582038725244,-0.6550059663146746,1
-1.697582038725244,-0.6093515286975404,1
-1.697582038725244,-0.5636970910804062,1
-1.697582038725244,-0.518042653463272,1
-1.697582038725244,-0.47238821584613794,0
-1.697582038725244,-0.47238821584613794,0
-1.697582038725244,-0.3810793406118696,0
-1.697582038725244,-0.3354249029947355,0
-1.697582038725244,-0.3354249029947355,0
-1.697582038725244,-0.3354249029947355,0
-1.697582038725244,-0.3354249029947355,0
-1.697582038725244,-0.3354249029947355,0
-1.81485942771829,-1.3398225305716869,41
-1.81485942771829,-1.2941680929545527,19
-1.81485942771829,-1.2485136553374185,15
-1.81485942771829,-1.2028592177202844,14
-1.81485942771829,-1.1572047801031502,14
-1.81485942771829,-1.111550342486016,13
-1.81485942771829,-1.065895904868882,13
-1.81485942771829,-1.020241467251748,9
-1.81485942771829,-0.9745870296346136,4
-1.81485942771829,-0.9289325920174795,3
-1.81485942771829,-0.8832781544003454,3
-1.81485942771829,-0.8376237167832112,3
-1.81485942771829,-0.7919692791660771,2
-1.81485942771829,-0.7463148415489429,1
-1.81485942771829,-0.7006604039318087,1
-1.81485942771829,-0.6550059663146746,0
-1.81485942771829,-0.6093515286975404,0
-1.81485942771829,-0.6093515286975404,0
-1.81485942771829,-0.518042653463272,0
-1.81485942771829,-0.518042653463272,0
-1.81485942771829,-0.42673377822900377,0
-1.81485942771829,-0.3810793406118696,0
-2.0494142057043816,-1.3398225305716869,26
-2.0494142057043816,-1.2941680929545527,23
-2.0494142057043816,-1.2485136553374185,10
-2.0494142057043816,-1.2028592177202844,9
-2.0494142057043816,-1.1572047801031502,7
-2.0494142057043816,-1.111550342486016,6
-2.0494142057043816,-1.065895904868882,5
-2.0494142057043816,-1.020241467251748,4
-2.0494142057043816,-0.9745870296346136,3
-2.0494142057043816,-0.9289325920174795,3
-2.0494142057043816,-0.9289325920174795,3
-2.0494142057043816,-0.8376237167832112,2
-2.0494142057043816,-0.7919692791660771,2
-2.0494142057043816,-0.7463148415489429,1
-2.0494142057043816,-0.7006604039318087,1
-2.0494142057043816,-0.6550059663146746,1
-2.0494142057043816,-0.6093515286975404,0
-2.0494142057043816,-0.5636970910804062,0
-2.0494142057043816,-0.518042653463272,0
-2.1666915946974274,-1.3398225305716869,56
-2.1666915946974274,-1.2941680929545527,23
-2.1666915946974274,-1.2485136553374185,8
-2.1666915946974274,-1.2028592177202844,5
-2.1666915946974274,-1.1572047801031502,3
-2.1666915946974274,-1.111550342486016,3
-2.1666915946974274,-1.065895904868882,3
-2.1666915946974274,-1.020241467251748,2
-2.1666915946974274,-0.9745870296346136,2
-2.1666915946974274,-0.9289325920174795,1
-2.1666915946974274,-0.8832781544003454,1
-2.1666915946974274,-0.8376237167832112,1
-2.1666915946974274,-0.7919692791660771,1
-2.1666915946974274,-0.7463148415489429,1
-2.1666915946974274,-0.7006604039318087,0
-2.1666915946974274,-0.6550059663146746,0
-2.1666915946974274,-0.6093515286975404,0
-2.1666915946974274,-0.6093515286975404,0
-2.1666915946974274,-0.518042653463272,0
-2.2839689836904733,-1.3398225305716869,77
-2.2839689836904733,-1.2941680929545527,4
-2.2839689836904733,-1.2485136553374185,4
-2.2839689836904733,-1.2028592177202844,3
-2.2839689836904733,-1.1572047801031502,2
-2.2839689836904733,-1.111550342486016,2
-2.2839689836904733,-1.065895904868882,1
-2.2839689836904733,-1.020241467251748,1
-2.2839689836904733,-0.9745870296346136,1
-2.2839689836904733,-0.9289325920174795,1
-2.2839689836904733,-0.8832781544003454,1
-2.2839689836904733,-0.8376237167832112,0
-2.2839689836904733,-0.7919692791660771,0
-2.401246372683519,-1.3398225305716869,31
-2.401246372683519,-1.2941680929545527,20
-2.401246372683519,-1.2485136553374185,20
-2.401246372683519,-1.2028592177202844,6
-2.401246372683519,-1.1572047801031502,6
-2.401246372683519,-1.111550342486016,4
-2.401246372683519,-1.065895904868882,3
-2.401246372683519,-1.020241467251748,1
-2.401246372683519,-0.9745870296346136,1
-2.401246372683519,-0.9745870296346136,1
-2.401246372683519,-0.8832781544003454,1
-2.401246372683519,-0.8376237167832112,1
-2.401246372683519,-0.7919692791660771,1
-2.401246372683519,-0.7463148415489429,0
-2.401246372683519,-0.7006604039318087,0
-2.401246372683519,-0.6550059663146746,0
-2.401246372683519,-0.6093515286975404,0
-2.401246372683519,-0.5636970910804062,0
-2.401246372683519,-0.518042653463272,0
-2.518523761676565,-1.3398225305716869,11
-2.518523761676565,-1.2941680929545527,10
-2.518523761676565,-1.2485136553374185,6
-2.518523761676565,-1.2028592177202844,5
-2.518523761676565,-1.1572047801031502,2
-2.518523761676565,-1.111550342486016,2
-2.518523761676565,-1.065895904868882,2
-2.518523761676565,-1.020241467251748,2
-2.518523761676565,-0.9745870296346136,1
-2.518523761676565,-0.9289325920174795,1
-2.518523761676565,-0.8832781544003454,1
